station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
8A0,1/2/16 12:55,32.0,30.2,92.97,360,5,0.0,30.31,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.4,K8A0 021255Z AUTO 36005KT 10SM CLR 00/M01 A3031 RMK AO2
8A0,1/2/16 13:15,32.0,30.2,92.97,360,4,0.0,30.31,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 021315Z AUTO 36004KT 10SM CLR 00/M01 A3031 RMK AO2
8A0,1/2/16 13:35,32.0,30.2,92.97,10,4,0.0,30.31,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 021335Z AUTO 01004KT 10SM CLR 00/M01 A3031 RMK AO2
8A0,1/2/16 13:55,32.0,32.0,100.0,20,4,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 021355Z AUTO 02004KT 10SM CLR 00/00 A3032 RMK AO2
8A0,1/2/16 14:15,32.0,32.0,100.0,10,4,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 021415Z AUTO 01004KT 10SM CLR 00/00 A3033 RMK AO2
8A0,1/2/16 14:35,33.8,32.0,93.03,360,4,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K8A0 021435Z AUTO 36004KT 10SM CLR 01/00 A3033 RMK AO2
8A0,1/2/16 14:55,33.8,32.0,93.03,20,5,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 021455Z AUTO 02005KT 10SM CLR 01/00 A3032 RMK AO2
8A0,1/2/16 15:15,35.6,32.0,86.59,360,4,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K8A0 021515Z AUTO 36004KT 10SM CLR 02/00 A3033 RMK AO2
8A0,1/2/16 15:35,35.6,32.0,86.59,10,4,0.0,30.33,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K8A0 021535Z AUTO 01004KT 10SM CLR 02/00 A3033 RMK AO2
8A0,1/2/16 15:55,35.6,32.0,86.59,40,6,0.0,30.34,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.87,K8A0 021555Z AUTO 04006KT 10SM CLR 02/00 A3034 RMK AO2
8A0,1/2/16 16:15,37.4,32.0,80.65,30,8,0.0,30.32,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.76,K8A0 021615Z AUTO 03008KT 10SM CLR 03/00 A3032 RMK AO2
8A0,1/2/16 16:35,37.4,30.2,74.98,360,7,0.0,30.31,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.36,K8A0 021635Z AUTO 36007KT 10SM CLR 03/M01 A3031 RMK AO2
8A0,1/2/16 16:55,39.2,30.2,69.88,350,6,0.0,30.31,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.2,K8A0 021655Z AUTO 35006KT 10SM CLR 04/M01 A3031 RMK AO2
8A0,1/2/16 17:15,41.0,32.0,70.08,350,7,0.0,30.29,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,K8A0 021715Z AUTO 35007KT 10SM CLR 05/00 A3029 RMK AO2
8A0,1/2/16 17:35,41.0,32.0,70.08,340,7,0.0,30.29,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,K8A0 021735Z AUTO 34007KT 10SM CLR 05/00 A3029 RMK AO2
8A0,1/2/16 17:55,41.0,32.0,70.08,340,5,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 021755Z AUTO 34005KT 10SM CLR 05/00 A3026 RMK AO2
8A0,1/2/16 18:15,41.0,32.0,70.08,310,3,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,K8A0 021815Z AUTO 31003KT 10SM CLR 05/00 A3026 RMK AO2
8A0,1/2/16 18:35,41.0,32.0,70.08,310,4,0.0,30.25,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,K8A0 021835Z AUTO 31004KT 10SM CLR 05/00 A3025 RMK AO2
8A0,1/2/16 18:55,42.8,32.0,65.38,310,5,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 021855Z AUTO 31005KT 10SM CLR 06/00 A3024 RMK AO2
8A0,1/2/16 19:15,42.8,30.2,60.79,320,5,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 021915Z AUTO 32005KT 10SM CLR 06/M01 A3022 RMK AO2
8A0,1/2/16 19:35,42.8,30.2,60.79,330,5,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 021935Z AUTO 33005KT 10SM CLR 06/M01 A3022 RMK AO2
8A0,1/2/16 19:55,44.6,32.0,61.03,350,5,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,K8A0 021955Z AUTO 35005KT 10SM CLR 07/00 A3022 RMK AO2
8A0,1/2/16 20:15,44.6,30.2,56.74,300,3,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,K8A0 022015Z AUTO 30003KT 10SM CLR 07/M01 A3020 RMK AO2
8A0,1/2/16 20:35,44.6,30.2,56.74,300,4,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,K8A0 022035Z AUTO 30004KT 10SM CLR 07/M01 A3020 RMK AO2
8A0,1/2/16 20:55,44.6,30.2,56.74,330,3,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,K8A0 022055Z AUTO 33003KT 10SM CLR 07/M01 A3020 RMK AO2
8A0,1/2/16 21:15,44.6,32.0,61.03,320,5,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,K8A0 022115Z AUTO 32005KT 10SM CLR 07/00 A3019 RMK AO2
8A0,1/2/16 21:35,44.6,32.0,61.03,310,5,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,K8A0 022135Z AUTO 31005KT 10SM CLR 07/00 A3019 RMK AO2
8A0,1/2/16 21:55,44.6,32.0,61.03,320,3,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,K8A0 022155Z AUTO 32003KT 10SM CLR 07/00 A3019 RMK AO2
8A0,1/2/16 22:15,42.8,32.0,65.38,0,0,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.8,K8A0 022215Z AUTO 00000KT 10SM CLR 06/00 A3020 RMK AO2
8A0,1/2/16 22:35,42.8,32.0,65.38,280,4,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,K8A0 022235Z AUTO 28004KT 10SM CLR 06/00 A3019 RMK AO2
8A0,1/2/16 22:55,41.0,32.0,70.08,280,5,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 022255Z AUTO 28005KT 10SM CLR 05/00 A3019 RMK AO2
8A0,1/2/16 23:15,41.0,30.2,65.16,290,4,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,K8A0 022315Z AUTO 29004KT 10SM CLR 05/M01 A3019 RMK AO2
8A0,1/2/16 23:35,39.2,30.2,69.88,290,4,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,K8A0 022335Z AUTO 29004KT 10SM CLR 04/M01 A3019 RMK AO2
8A0,1/2/16 23:55,39.2,30.2,69.88,300,4,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,K8A0 022355Z AUTO 30004KT 10SM CLR 04/M01 A3019 RMK AO2
8A0,1/3/16 0:15,39.2,30.2,69.88,290,4,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,K8A0 030015Z AUTO 29004KT 10SM CLR 04/M01 A3019 RMK AO2
8A0,1/3/16 0:35,37.4,30.2,74.98,310,4,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,K8A0 030035Z AUTO 31004KT 10SM CLR 03/M01 A3019 RMK AO2
8A0,1/3/16 0:55,37.4,30.2,74.98,300,3,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,K8A0 030055Z AUTO 30003KT 10SM CLR 03/M01 A3020 RMK AO2
8A0,1/3/16 1:15,37.4,30.2,74.98,290,4,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,K8A0 030115Z AUTO 29004KT 10SM CLR 03/M01 A3019 RMK AO2
8A0,1/3/16 1:35,37.4,30.2,74.98,280,4,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,K8A0 030135Z AUTO 28004KT 10SM CLR 03/M01 A3020 RMK AO2
8A0,1/3/16 1:55,35.6,32.0,86.59,280,4,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K8A0 030155Z AUTO 28004KT 10SM CLR 02/00 A3020 RMK AO2
8A0,1/3/16 2:15,37.4,30.2,74.98,280,3,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,K8A0 030215Z AUTO 28003KT 10SM CLR 03/M01 A3020 RMK AO2
8A0,1/3/16 2:35,35.6,30.2,80.51,260,3,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.8,K8A0 030235Z AUTO 26003KT 10SM CLR 02/M01 A3020 RMK AO2
8A0,1/3/16 2:55,35.6,30.2,80.51,260,3,0.0,30.2,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.8,K8A0 030255Z AUTO 26003KT 10SM CLR 02/M01 A3020 RMK AO2
8A0,1/3/16 3:15,35.6,30.2,80.51,260,4,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K8A0 030315Z AUTO 26004KT 10SM CLR 02/M01 A3019 RMK AO2
8A0,1/3/16 3:35,35.6,32.0,86.59,270,5,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 030335Z AUTO 27005KT 10SM CLR 02/00 A3019 RMK AO2
8A0,1/3/16 3:55,35.6,30.2,80.51,270,5,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 030355Z AUTO 27005KT 10SM CLR 02/M01 A3019 RMK AO2
8A0,1/3/16 4:15,35.6,30.2,80.51,0,0,0.0,30.19,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.6,K8A0 030415Z AUTO 00000KT 10SM CLR 02/M01 A3019 RMK AO2
8A0,1/3/16 4:35,33.8,30.2,86.49,290,3,0.0,30.18,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,K8A0 030435Z AUTO 29003KT 10SM CLR 01/M01 A3018 RMK AO2
8A0,1/3/16 4:55,33.8,32.0,93.03,290,3,0.0,30.18,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,K8A0 030455Z AUTO 29003KT 10SM CLR 01/00 A3018 RMK AO2
8A0,1/3/16 5:15,32.0,30.2,92.97,0,0,0.0,30.18,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.0,K8A0 030515Z AUTO 00000KT 10SM CLR 00/M01 A3018 RMK AO2
8A0,1/3/16 5:35,33.8,30.2,86.49,0,0,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.8,K8A0 030535Z AUTO 00000KT 10SM CLR 01/M01 A3017 RMK AO2
8A0,1/3/16 5:55,33.8,32.0,93.03,0,0,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.8,K8A0 030555Z AUTO 00000KT 10SM CLR 01/00 A3017 RMK AO2
8A0,1/3/16 6:15,32.0,32.0,100.0,300,4,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 030615Z AUTO 30004KT 10SM CLR 00/00 A3017 RMK AO2
8A0,1/3/16 6:35,32.0,30.2,92.97,300,6,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,K8A0 030635Z AUTO 30006KT 10SM CLR 00/M01 A3017 RMK AO2
8A0,1/3/16 6:55,33.8,30.2,86.49,300,4,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K8A0 030655Z AUTO 30004KT 10SM CLR 01/M01 A3017 RMK AO2
8A0,1/3/16 7:15,33.8,30.2,86.49,310,4,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K8A0 030715Z AUTO 31004KT 10SM CLR 01/M01 A3016 RMK AO2
8A0,1/3/16 7:35,35.6,30.2,80.51,320,5,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 030735Z AUTO 32005KT 10SM CLR 02/M01 A3016 RMK AO2
8A0,1/3/16 7:55,35.6,30.2,80.51,310,6,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.87,K8A0 030755Z AUTO 31006KT 10SM CLR 02/M01 A3017 RMK AO2
8A0,1/3/16 8:15,35.6,30.2,80.51,310,5,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 030815Z AUTO 31005KT 10SM CLR 02/M01 A3016 RMK AO2
8A0,1/3/16 8:35,35.6,30.2,80.51,320,6,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.87,K8A0 030835Z AUTO 32006KT 10SM CLR 02/M01 A3015 RMK AO2
8A0,1/3/16 8:55,35.6,30.2,80.51,300,6,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.87,K8A0 030855Z AUTO 30006KT 10SM CLR 02/M01 A3016 RMK AO2
8A0,1/3/16 9:15,35.6,30.2,80.51,290,5,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 030915Z AUTO 29005KT 10SM CLR 02/M01 A3015 RMK AO2
8A0,1/3/16 9:35,33.8,30.2,86.49,320,4,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K8A0 030935Z AUTO 32004KT 10SM CLR 01/M01 A3014 RMK AO2
8A0,1/3/16 9:55,33.8,30.2,86.49,300,3,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,K8A0 030955Z AUTO 30003KT 10SM CLR 01/M01 A3014 RMK AO2
8A0,1/3/16 10:15,33.8,30.2,86.49,290,3,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,K8A0 031015Z AUTO 29003KT 10SM CLR 01/M01 A3014 RMK AO2
8A0,1/3/16 10:35,32.0,32.0,100.0,0,0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.0,K8A0 031035Z AUTO 00000KT 10SM CLR 00/00 A3013 RMK AO2
8A0,1/3/16 10:55,32.0,32.0,100.0,0,0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.0,K8A0 031055Z AUTO 00000KT 10SM CLR 00/00 A3013 RMK AO2
8A0,1/3/16 11:15,32.0,30.2,92.97,20,3,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.69,K8A0 031115Z AUTO 02003KT 10SM CLR 00/M01 A3012 RMK AO2
8A0,1/3/16 11:35,32.0,32.0,100.0,310,3,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.69,K8A0 031135Z AUTO 31003KT 10SM CLR 00/00 A3013 RMK AO2
8A0,1/3/16 11:55,32.0,32.0,100.0,310,4,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,K8A0 031155Z AUTO 31004KT 10SM CLR 00/00 A3013 RMK AO2
8A0,1/3/16 12:15,32.0,32.0,100.0,340,5,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.4,K8A0 031215Z AUTO 34005KT 10SM CLR 00/00 A3013 RMK AO2
8A0,1/3/16 12:35,33.8,32.0,93.03,340,5,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 031235Z AUTO 34005KT 10SM CLR 01/00 A3012 RMK AO2
8A0,1/3/16 12:55,33.8,32.0,93.03,330,3,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,K8A0 031255Z AUTO 33003KT 10SM CLR 01/00 A3013 RMK AO2
8A0,1/3/16 13:15,30.2,30.2,100.0,0,0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.2,K8A0 031315Z AUTO 00000KT 10SM CLR M01/M01 A3013 RMK AO2
8A0,1/3/16 13:35,32.0,32.0,100.0,0,0,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.0,K8A0 031335Z AUTO 00000KT 10SM CLR 00/00 A3014 RMK AO2
8A0,1/3/16 13:55,32.0,32.0,100.0,0,0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.0,K8A0 031355Z AUTO 00000KT 10SM CLR 00/00 A3013 RMK AO2
8A0,1/3/16 14:15,33.8,32.0,93.03,0,0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.8,K8A0 031415Z AUTO 00000KT 10SM CLR 01/00 A3013 RMK AO2
8A0,1/3/16 14:35,33.8,32.0,93.03,0,0,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.8,K8A0 031435Z AUTO 00000KT 10SM CLR 01/00 A3012 RMK AO2
8A0,1/3/16 14:55,35.6,33.8,93.08,0,0,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.6,K8A0 031455Z AUTO 00000KT 10SM CLR 02/01 A3012 RMK AO2
8A0,1/3/16 15:15,37.4,33.8,86.69,0,0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.4,K8A0 031515Z AUTO 00000KT 10SM CLR 03/01 A3013 RMK AO2
8A0,1/3/16 15:35,37.4,33.8,86.69,0,0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.4,K8A0 031535Z AUTO 00000KT 10SM CLR 03/01 A3013 RMK AO2
8A0,1/3/16 15:55,41.0,33.8,75.33,0,0,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.0,K8A0 031555Z AUTO 00000KT 10SM CLR 05/01 A3014 RMK AO2
8A0,1/3/16 16:15,41.0,35.6,80.93,0,0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.0,K8A0 031615Z AUTO 00000KT 10SM CLR 05/02 A3013 RMK AO2
8A0,1/3/16 16:35,42.8,35.6,75.5,0,0,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.8,K8A0 031635Z AUTO 00000KT 10SM CLR 06/02 A3012 RMK AO2
8A0,1/3/16 16:55,44.6,33.8,65.61,310,4,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,K8A0 031655Z AUTO 31004KT 10SM CLR 07/01 A3011 RMK AO2
8A0,1/3/16 17:15,44.6,33.8,65.61,290,4,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,K8A0 031715Z AUTO 29004KT 10SM CLR 07/01 A3011 RMK AO2
8A0,1/3/16 17:35,44.6,33.8,65.61,250,6,0.0,30.1,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,K8A0 031735Z AUTO 25006KT 10SM CLR 07/01 A3010 RMK AO2
8A0,1/3/16 17:55,44.6,33.8,65.61,270,5,0.0,30.09,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,K8A0 031755Z AUTO 27005KT 10SM CLR 07/01 A3009 RMK AO2
8A0,1/3/16 18:15,46.4,33.8,61.28,320,4,0.0,30.08,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,K8A0 031815Z AUTO 32004KT 10SM CLR 08/01 A3008 RMK AO2
8A0,1/3/16 18:35,46.4,32.0,57.0,270,5,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.5,K8A0 031835Z AUTO 27005KT 10SM CLR 08/00 A3007 RMK AO2
8A0,1/3/16 18:55,46.4,33.8,61.28,260,3,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,K8A0 031855Z AUTO 26003KT 10SM CLR 08/01 A3006 RMK AO2
8A0,1/3/16 19:15,48.2,33.8,57.26,270,4,0.0,30.05,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,K8A0 031915Z AUTO 27004KT 10SM CLR 09/01 A3005 RMK AO2
8A0,1/3/16 19:35,48.2,33.8,57.26,300,5,0.0,30.05,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,K8A0 031935Z AUTO 30005KT 10SM CLR 09/01 A3005 RMK AO2
8A0,1/3/16 19:55,48.2,35.6,61.52,260,5,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,K8A0 031955Z AUTO 26005KT 10SM CLR 09/02 A3004 RMK AO2
8A0,1/3/16 20:15,48.2,35.6,61.52,280,3,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,K8A0 032015Z AUTO 28003KT 10SM CLR 09/02 A3004 RMK AO2
8A0,1/3/16 20:35,48.2,33.8,57.26,270,5,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,K8A0 032035Z AUTO 27005KT 10SM CLR 09/01 A3004 RMK AO2
8A0,1/3/16 20:55,50.0,33.8,53.54,260,7,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.72,K8A0 032055Z AUTO 26007KT 10SM CLR 10/01 A3004 RMK AO2
8A0,1/3/16 21:15,50.0,33.8,53.54,260,6,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,K8A0 032115Z AUTO 26006KT 10SM CLR 10/01 A3004 RMK AO2
8A0,1/3/16 21:35,50.0,32.0,49.81,270,8,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.29,K8A0 032135Z AUTO 27008KT 10SM CLR 10/00 A3004 RMK AO2
8A0,1/3/16 21:55,48.2,30.2,49.53,280,6,0.0,30.05,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,K8A0 032155Z AUTO 28006KT 10SM CLR 09/M01 A3005 RMK AO2
8A0,1/3/16 22:15,46.4,32.0,57.0,290,4,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,K8A0 032215Z AUTO 29004KT 10SM CLR 08/00 A3004 RMK AO2
8A0,1/3/16 22:35,46.4,32.0,57.0,300,3,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,K8A0 032235Z AUTO 30003KT 10SM CLR 08/00 A3004 RMK AO2
8A0,1/3/16 22:55,44.6,30.2,56.74,300,3,0.0,30.05,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,K8A0 032255Z AUTO 30003KT 10SM CLR 07/M01 A3005 RMK AO2
8A0,1/3/16 23:15,44.6,32.0,61.03,310,4,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,K8A0 032315Z AUTO 31004KT 10SM CLR 07/00 A3006 RMK AO2
8A0,1/3/16 23:35,42.8,32.0,65.38,320,3,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,K8A0 032335Z AUTO 32003KT 10SM CLR 06/00 A3006 RMK AO2
8A0,1/3/16 23:55,42.8,32.0,65.38,310,5,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 032355Z AUTO 31005KT 10SM CLR 06/00 A3006 RMK AO2
8A0,1/4/16 0:15,42.8,32.0,65.38,320,5,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 040015Z AUTO 32005KT 10SM CLR 06/00 A3007 RMK AO2
8A0,1/4/16 0:35,42.8,32.0,65.38,340,4,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,K8A0 040035Z AUTO 34004KT 10SM CLR 06/00 A3007 RMK AO2
8A0,1/4/16 0:55,42.8,32.0,65.38,320,3,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,K8A0 040055Z AUTO 32003KT 10SM CLR 06/00 A3007 RMK AO2
8A0,1/4/16 1:15,39.2,32.0,75.16,310,4,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,K8A0 040115Z AUTO 31004KT 10SM CLR 04/00 A3006 RMK AO2
8A0,1/4/16 1:35,41.0,32.0,70.08,300,4,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,K8A0 040135Z AUTO 30004KT 10SM CLR 05/00 A3006 RMK AO2
8A0,1/4/16 1:55,41.0,32.0,70.08,290,4,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,K8A0 040155Z AUTO 29004KT 10SM CLR 05/00 A3006 RMK AO2
